Country Name,Question Number,Question,Response,Response Total %
Sierra Leone,Q13,Q13 How much do you trust scientists to find out accurate information?,A lot,29
Sierra Leone,Q13,Q13 How much do you trust scientists to find out accurate information?,Some,22
Sierra Leone,Q13,Q13 How much do you trust scientists to find out accurate information?,Not much,19
Sierra Leone,Q13,Q13 How much do you trust scientists to find out accurate information?,Not at all,11
Sierra Leone,Q13,Q13 How much do you trust scientists to find out accurate information?,Don't know/refused,18
Sierra Leone,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,A lot,23
Sierra Leone,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Some,26
Sierra Leone,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not much,21
Sierra Leone,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not at all,11
Sierra Leone,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Don't know/refused,20
Sierra Leone,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,A lot,19
Sierra Leone,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Some,21
Sierra Leone,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not much,22
Sierra Leone,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not at all,13
Sierra Leone,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Don't know/refused,24
Sierra Leone,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,A lot,24
Sierra Leone,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Some,29
Sierra Leone,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not much,19
Sierra Leone,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not at all,9
Sierra Leone,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Don't know/refused,19
Sierra Leone,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,A lot,19
Sierra Leone,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Some,23
Sierra Leone,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not much,20
Sierra Leone,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not at all,12
Sierra Leone,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Don't know/refused,25
Sierra Leone,Q16,Q16 How much of the population does science benefit in this country?,A lot,33
Sierra Leone,Q16,Q16 How much of the population does science benefit in this country?,Some,32
Sierra Leone,Q16,Q16 How much of the population does science benefit in this country?,Not much,19
Sierra Leone,Q16,Q16 How much of the population does science benefit in this country?,Don't know/refused,16
Sierra Leone,Q17,Q17 Does the work that scientists do benefit people like you?,Yes,68
Sierra Leone,Q17,Q17 Does the work that scientists do benefit people like you?,No,17
Sierra Leone,Q17,Q17 Does the work that scientists do benefit people like you?,Don't know/refused,15
Sierra Leone,Q18,Q18 Do you think science & technology will improve life for the next generation?,Yes,78
Sierra Leone,Q18,Q18 Do you think science & technology will improve life for the next generation?,No,8
Sierra Leone,Q18,Q18 Do you think science & technology will improve life for the next generation?,Don't know/refused,14
Sierra Leone,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Yes,66
Sierra Leone,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,No,12
Sierra Leone,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Neutral,3
Sierra Leone,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Don't know/refused,19
Sierra Leone,Q20,Q20 Which of the following people do you trust for medical/health advice?,Family/friends,7
Sierra Leone,Q20,Q20 Which of the following people do you trust for medical/health advice?,Religious leader,11
Sierra Leone,Q20,Q20 Which of the following people do you trust for medical/health advice?,Doctor/nurse,76
Sierra Leone,Q20,Q20 Which of the following people do you trust for medical/health advice?,Famous person,1
Sierra Leone,Q20,Q20 Which of the following people do you trust for medical/health advice?,Traditional healer,3
Sierra Leone,Q20,Q20 Which of the following people do you trust for medical/health advice?,N/A,0
Sierra Leone,Q20,Q20 Which of the following people do you trust for medical/health advice?,Don't know/refused,2
Sierra Leone,Q21,Q21 How much do you trust medical & health advice from this country's government?,A lot,40
Sierra Leone,Q21,Q21 How much do you trust medical & health advice from this country's government?,Some,29
Sierra Leone,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not much,18
Sierra Leone,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not at all,7
Sierra Leone,Q21,Q21 How much do you trust medical & health advice from this country's government?,Don't know/refused,7
Sierra Leone,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,A lot,43
Sierra Leone,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Some,32
Sierra Leone,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not much,15
Sierra Leone,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not at all,5
Sierra Leone,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Don't know/refused,5
Sierra Leone,Q23,"Q23 Before today, had you ever heard of a vaccine?",Yes,89
Sierra Leone,Q23,"Q23 Before today, had you ever heard of a vaccine?",No,9
Sierra Leone,Q23,"Q23 Before today, had you ever heard of a vaccine?",Don't know/refused,2
Sierra Leone,Q24,Q24 How much do you agree that vaccines are important for children to have?,A lot,90
Sierra Leone,Q24,Q24 How much do you agree that vaccines are important for children to have?,Some,9
Sierra Leone,Q24,Q24 How much do you agree that vaccines are important for children to have?,Neutral,0
Sierra Leone,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not much,0
Sierra Leone,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not at all,0
Sierra Leone,Q24,Q24 How much do you agree that vaccines are important for children to have?,Don't know/refused,1
Sierra Leone,Q25,Q25 How much do you agree that vaccines are safe?,A lot,84
Sierra Leone,Q25,Q25 How much do you agree that vaccines are safe?,Some,9
Sierra Leone,Q25,Q25 How much do you agree that vaccines are safe?,Neutral,1
Sierra Leone,Q25,Q25 How much do you agree that vaccines are safe?,not much,2
Sierra Leone,Q25,Q25 How much do you agree that vaccines are safe?,Not at all,2
Sierra Leone,Q25,Q25 How much do you agree that vaccines are safe?,Don't know/refused,2
Sierra Leone,Q26,Q26 How much do you agree that vaccines are effective?,A lot,83
Sierra Leone,Q26,Q26 How much do you agree that vaccines are effective?,Some,10
Sierra Leone,Q26,Q26 How much do you agree that vaccines are effective?,Neutral,1
Sierra Leone,Q26,Q26 How much do you agree that vaccines are effective?,Not much,2
Sierra Leone,Q26,Q26 How much do you agree that vaccines are effective?,Not at all,2
Sierra Leone,Q26,Q26 How much do you agree that vaccines are effective?,Don't know/refused,3
Sierra Leone,Q28,"Q28 If you have children, have your children received a vaccine?",Yes,97
Sierra Leone,Q28,"Q28 If you have children, have your children received a vaccine?",No,3
Sierra Leone,Q28,"Q28 If you have children, have your children received a vaccine?",Don't know/refused,0
Sierra Leone,D1,D1 Do you have a religion,Yes,100
Sierra Leone,D1,D1 Do you have a religion,Don't know/refused,0
Sierra Leone,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Yes,23
Sierra Leone,Q29,Q29 Has science ever disagreed with the teachings of your religion?,No,58
Sierra Leone,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Don't know/refused,19
Sierra Leone,Q30,"Q30 When science disagrees with your religion, do you believe science?",Yes,7
Sierra Leone,Q30,"Q30 When science disagrees with your religion, do you believe science?",No,87
Sierra Leone,Q30,"Q30 When science disagrees with your religion, do you believe science?",It depends,4
Sierra Leone,Q30,"Q30 When science disagrees with your religion, do you believe science?",Don't know/refused,2
Singapore,Q1,Q1 How much do you know about science?,A lot,10
Singapore,Q1,Q1 How much do you know about science?,Some,46
Singapore,Q1,Q1 How much do you know about science?,Not much,35
Singapore,Q1,Q1 How much do you know about science?,Not at all,8
Singapore,Q1,Q1 How much do you know about science?,Don't know/refused,1
Singapore,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,A lot,21
Singapore,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Some,45
Singapore,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not much,26
Singapore,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not at all,7
Singapore,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Don't know/refused,1
Singapore,Q3,Q3 Do you think studying disease is a part of science?,Yes,94
Singapore,Q3,Q3 Do you think studying disease is a part of science?,No,3
Singapore,Q3,Q3 Do you think studying disease is a part of science?,Don't know/refused,3
Singapore,Q5A,Q5A Did you learn about science at primary school?,Yes,94
Singapore,Q5A,Q5A Did you learn about science at primary school?,No,4
Singapore,Q5A,Q5A Did you learn about science at primary school?,N/A,2
Singapore,Q5A,Q5A Did you learn about science at primary school?,Don't know/refused,1
Singapore,Q5B,Q5B Did you learn about science at secondary school?,Yes,88
Singapore,Q5B,Q5B Did you learn about science at secondary school?,No,4
Singapore,Q5B,Q5B Did you learn about science at secondary school?,N/A,8
Singapore,Q5B,Q5B Did you learn about science at secondary school?,Don't know/refused,0
Singapore,Q5C,Q5C Did you learn about science at college/university?,Yes,40
Singapore,Q5C,Q5C Did you learn about science at college/university?,No,25
Singapore,Q5C,Q5C Did you learn about science at college/university?,N/A,34
Singapore,Q5C,Q5C Did you learn about science at college/university?,Don't know/refused,0
Singapore,Q6,Q6  Have you tried to get science information in the past 30 days?,Yes,41
Singapore,Q6,Q6  Have you tried to get science information in the past 30 days?,No,59
Singapore,Q6,Q6  Have you tried to get science information in the past 30 days?,Don't know/refused,0
Singapore,Q7,Q7  Have you tried to get health information in the past 30 days?,Yes,49
Singapore,Q7,Q7  Have you tried to get health information in the past 30 days?,No,51
Singapore,Q7,Q7  Have you tried to get health information in the past 30 days?,Don't know/refused,0
Singapore,Q8,Q8  Would you like to know more about science?,Yes,56
Singapore,Q8,Q8  Would you like to know more about science?,No,41
Singapore,Q8,Q8  Would you like to know more about science?,Don't know/refused,3
Singapore,Q9,Q8  Would you like to know more about medicine/disease/health?,Yes,72
